City,Country,Edition,Sport,Discipline,Athlete,NOC,Country,Gender,Event,Event_gender,Medal
Sydney,Australia,2000,Rowing,Rowing,"FRANKOVIC, Tihomir",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"PETRISKO, Silvijo",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"SKELIN, Niksa",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"SKELIN, Sinisa",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"SMOLJANOVIC, Tomislav",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"VUJEVIC, Branimir",CRO,Croatia,Men,eight with coxswain (8+),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ATTRILL, Louis",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"DENNIS, Simon",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"DOUGLAS, Rowley",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"GRUBOR, Luka",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"HUNT-DAVIS, Ben",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"LINDSAY, Andrew",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"SCARLETT, Fred",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"TRAPMORE, Steve",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"WEST, Kieran",GBR,United Kingdom,Men,eight with coxswain (8+),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"BURKE, Daniel",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"FERNANDEZ, Jaime",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"GORDON, Alastair",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"HAYMAN, Brett",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"JAHRLING, Rob",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"MCKAY, Mike",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"PORZIG, Nicholas",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"RYAN, Christian",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"WELCH, Stuart",AUS,Australia,Men,eight with coxswain (8+),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"ALEXANDER, Buffy",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"BIESENTHAL, Laryssa",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"DAVIS, Heather",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"KORN, Alison",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"LUKE, Theresa",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"MCDERMID, Heather",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ROBINSON, Emma",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"THOMPSON, Lesley Allison",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"URBANIAK, Dorota",CAN,Canada,Women,eight with coxswain (8+),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"COCHELEA, Veronica",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"DUMITRACHE, Maria Magdalena",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"GAFENCU, Liliana",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"GEORGESCU, Elena",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"IGNAT, Doina",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"LIPA, Elisabeta",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"OLTEANU, Ioana",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"SUSANU, Viorica",ROU,#N/D,Women,eight with coxswain (8+),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"APPELDOORN, Tessa",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"BEEK TER, Carin",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"MEIJER, Elien",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"PENNINX, Nelleke",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"QUIK, Martijntje",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"VAN DISHOECK, Pieta",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"VAN NES, Eeke",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"VENEMA, Anneke",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"WESTERHOF, Marieke",NED,Netherlands,Women,eight with coxswain (8+),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"DODWELL, Ben Philip",AUS,Australia,Men,four without coxswain (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"HANSON, Boden Joseph",AUS,Australia,Men,four without coxswain (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"STEWART, Geoff",AUS,Australia,Men,four without coxswain (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"STEWART, James",AUS,Australia,Men,four without coxswain (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"CRACKNELL, James",GBR,United Kingdom,Men,four without coxswain (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"FOSTER, Tim James",GBR,United Kingdom,Men,four without coxswain (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"PINSENT, Matthew",GBR,United Kingdom,Men,four without coxswain (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"REDGRAVE, Steven",GBR,United Kingdom,Men,four without coxswain (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"CARBONCINI, Lorenzo",ITA,Italy,Men,four without coxswain (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"DEI ROSSI, Riccardo",ITA,Italy,Men,four without coxswain (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"MOLEA, Walter",ITA,Italy,Men,four without coxswain (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"MORNATI, Carlo",ITA,Italy,Men,four without coxswain (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"EBBESEN, Eskild Balschmidt",DEN,Denmark,Men,lightweight coxless four (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"EBERT, Thomas",DEN,Denmark,Men,lightweight coxless four (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"FEDDERSEN, Victor",DEN,Denmark,Men,lightweight coxless four (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"MADSEN, Soren",DEN,Denmark,Men,lightweight coxless four (4-),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"BETTE, Jean-Christophe",FRA,France,Men,lightweight coxless four (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"DORFMANN, Xavier",FRA,France,Men,lightweight coxless four (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"HOCDE, Yves",FRA,France,Men,lightweight coxless four (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"PORCHIER, Laurent",FRA,France,Men,lightweight coxless four (4-),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"BALMFORTH, Darren",AUS,Australia,Men,lightweight coxless four (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"BURGESS, Simon",AUS,Australia,Men,lightweight coxless four (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"EDWARDS, Anthony",AUS,Australia,Men,lightweight coxless four (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"RICHARDS, Robert",AUS,Australia,Men,lightweight coxless four (4-),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"CHAPELLE, Thibaud",FRA,France,Men,lightweight double sculls (2x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"TOURON, Pascal",FRA,France,Men,lightweight double sculls (2x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"KUCHARSKI, Tomasz",POL,Poland,Men,lightweight double sculls (2x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"SYCZ, Robert",POL,Poland,Men,lightweight double sculls (2x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"LUINI, Elia",ITA,Italy,Men,lightweight double sculls (2x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"PETTINARI, Leonardo",ITA,Italy,Men,lightweight double sculls (2x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"COLLINS, Christine",USA,United States,Women,lightweight double sculls (2x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"GARNER, Sarah",USA,United States,Women,lightweight double sculls (2x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ALUPEI, Angela",ROU,#N/D,Women,lightweight double sculls (2x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"BURCICA, Constanta",ROU,#N/D,Women,lightweight double sculls (2x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"BLASBERG, Claudia",GER,Germany,Women,lightweight double sculls (2x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"VIEHOFF, Valerie",GER,Germany,Women,lightweight double sculls (2x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"KRAFT, Karen",USA,United States,Women,pair without coxswain (2-),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"RYAN, Melissa",USA,United States,Women,pair without coxswain (2-),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ANDRUNACHE, Georgeta",ROU,#N/D,Women,pair without coxswain (2-),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"IGNAT, Doina",ROU,#N/D,Women,pair without coxswain (2-),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"SLATTER, Kate Elizabeth",AUS,Australia,Women,pair without coxswain (2-),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"TAYLOR, Rachael",AUS,Australia,Women,pair without coxswain (2-),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"GEISLER, Marco",GER,Germany,Men,quadruple sculls without coxswain (4x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"HAJEK, Andreas",GER,Germany,Men,quadruple sculls without coxswain (4x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"VOLKERT, Stephan",GER,Germany,Men,quadruple sculls without coxswain (4x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"WILLMS, Andre",GER,Germany,Men,quadruple sculls without coxswain (4x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"ABBAGNALE, Agostino",ITA,Italy,Men,quadruple sculls without coxswain (4x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"GALTAROSSA, Rossano",ITA,Italy,Men,quadruple sculls without coxswain (4x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"RAINERI, Simone",ITA,Italy,Men,quadruple sculls without coxswain (4x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"SARTORI, Alessio",ITA,Italy,Men,quadruple sculls without coxswain (4x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"BARTMAN, Michiel",NED,Netherlands,Men,quadruple sculls without coxswain (4x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"LIPPITS, Dirk",NED,Netherlands,Men,quadruple sculls without coxswain (4x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"SIMON, Diederik",NED,Netherlands,Men,quadruple sculls without coxswain (4x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"VERBERNE, Jochem",NED,Netherlands,Men,quadruple sculls without coxswain (4x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"DORODNOVA, Oxana",RUS,Russia,Women,quadruple sculls without coxswain (4x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"FEDOTOVA, Irina",RUS,Russia,Women,quadruple sculls without coxswain (4x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"LEVINA, Yulia",RUS,Russia,Women,quadruple sculls without coxswain (4x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"MERK, Larisa",RUS,Russia,Women,quadruple sculls without coxswain (4x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"EVERS, Meike",GER,Germany,Women,quadruple sculls without coxswain (4x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"KOWALSKI, Kerstin",GER,Germany,Women,quadruple sculls without coxswain (4x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"KOWALSKI, Manja",GER,Germany,Women,quadruple sculls without coxswain (4x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"LUTZE, Manuela",GER,Germany,Women,quadruple sculls without coxswain (4x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"BATTEN, Guin",GBR,United Kingdom,Women,quadruple sculls without coxswain (4x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"BATTEN, Miriam",GBR,United Kingdom,Women,quadruple sculls without coxswain (4x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"GRAINGER, Katherine",GBR,United Kingdom,Women,quadruple sculls without coxswain (4x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"LINDSAY, Gillian Anne",GBR,United Kingdom,Women,quadruple sculls without coxswain (4x),Women,Silver
Sydney,Australia,2000,Rowing,Rowing,"HACKER, Marcel",GER,Germany,Men,single sculls (1x),Men,Bronze
Sydney,Australia,2000,Rowing,Rowing,"WADDELL, Rob",NZL,New Zealand,Men,single sculls (1x),Men,Gold
Sydney,Australia,2000,Rowing,Rowing,"MUELLER, Xeno",SUI,Switzerland,Men,single sculls (1x),Men,Silver
Sydney,Australia,2000,Rowing,Rowing,"RUTSCHOW, Katrin",GER,Germany,Women,single sculls (1x),Women,Bronze
Sydney,Australia,2000,Rowing,Rowing,"KARSTEN, Ekaterina",BLR,Belarus,Women,single sculls (1x),Women,Gold
Sydney,Australia,2000,Rowing,Rowing,"NEYKOVA, Rumyana",BUL,Bulgaria,Women,single sculls (1x),Women,Silver
Sydney,Australia,2000,Sailing,Sailing,"CONTE, Javier",ARG,Argentina,Men,470 - Two Person Dinghy,Men,Bronze
Sydney,Australia,2000,Sailing,Sailing,"DE LA FUENTE, Juan",ARG,Argentina,Men,470 - Two Person Dinghy,Men,Bronze
Sydney,Australia,2000,Sailing,Sailing,"KING, Tom",AUS,Australia,Men,470 - Two Person Dinghy,Men,Gold
Sydney,Australia,2000,Sailing,Sailing,"TURNBULL, Mark",AUS,Australia,Men,470 - Two Person Dinghy,Men,Gold
Sydney,Australia,2000,Sailing,Sailing,"FOERSTER, Paul",USA,United States,Men,470 - Two Person Dinghy,Men,Silver
Sydney,Australia,2000,Sailing,Sailing,"MERRICK, Robert",USA,United States,Men,470 - Two Person Dinghy,Men,Silver
Sydney,Australia,2000,Sailing,Sailing,"PAKHOLCHIK, Olena",UKR,Ukraine,Women,470 - Two Person Dinghy,Women,Bronze
Sydney,Australia,2000,Sailing,Sailing,"TARAN, Ruslana",UKR,Ukraine,Women,470 - Two Person Dinghy,Women,Bronze
Sydney,Australia,2000,Sailing,Sailing,"ARMSTRONG, Jenny",AUS,Australia,Women,470 - Two Person Dinghy,Women,Gold
Sydney,Australia,2000,Sailing,Sailing,"STOWELL, Belinda",AUS,Australia,Women,470 - Two Person Dinghy,Women,Gold
Sydney,Australia,2000,Sailing,Sailing,"GLASER, Sarah",USA,United States,Women,470 - Two Person Dinghy,Women,Silver
Sydney,Australia,2000,Sailing,Sailing,"ISLER, Jennifer",USA,United States,Women,470 - Two Person Dinghy,Women,Silver
Sydney,Australia,2000,Sailing,Sailing,"MCKEE, Charles",USA,United States,Men,49er - Skiff,Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"MCKEE, Jonathan Dunn",USA,United States,Men,49er - Skiff,Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"JARVI, Jyrki",FIN,Finland,Men,49er - Skiff,Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"JOHANSON, Thomas",FIN,Finland,Men,49er - Skiff,Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"BARKER, Ian",GBR,United Kingdom,Men,49er - Skiff,Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"HISCOCKS, Simon",GBR,United Kingdom,Men,49er - Skiff,Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"MCINTOSH, Aaron",NZL,New Zealand,Men,board (Mistral),Men,Bronze
Sydney,Australia,2000,Sailing,Sailing,"SIEBER, Christoph",AUT,Austria,Men,board (Mistral),Men,Gold
Sydney,Australia,2000,Sailing,Sailing,"ESPINOLA, Carlos",ARG,Argentina,Men,board (Mistral),Men,Silver
Sydney,Australia,2000,Sailing,Sailing,"KENDALL, Barbara",NZL,New Zealand,Women,board (Mistral),Women,Bronze
Sydney,Australia,2000,Sailing,Sailing,"SENSINI, Alessandra",ITA,Italy,Women,board (Mistral),Women,Gold
Sydney,Australia,2000,Sailing,Sailing,"LUX, Amelie",GER,Germany,Women,board (Mistral),Women,Silver
Sydney,Australia,2000,Sailing,Sailing,"DAVIS, Paul",NOR,Norway,Men,fleet/match race keelboat open (Soling),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"JOHANNESSEN, Herman Horn",NOR,Norway,Men,fleet/match race keelboat open (Soling),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"STOKKELAND, Espen",NOR,Norway,Men,fleet/match race keelboat open (Soling),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"BANK, Jesper",DEN,Denmark,Men,fleet/match race keelboat open (Soling),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"BLAKSKJAER, Henrik",DEN,Denmark,Men,fleet/match race keelboat open (Soling),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"JACOBSEN, Thomas",DEN,Denmark,Men,fleet/match race keelboat open (Soling),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"BAHR, Gunnar",GER,Germany,Men,fleet/match race keelboat open (Soling),Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"BORKOWSKI, Ingo",GER,Germany,Men,fleet/match race keelboat open (Soling),Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"SCHöMANN, Jochen",GER,Germany,Men,fleet/match race keelboat open (Soling),Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"AMATO, Serena",ARG,Argentina,Women,single-handed dinghy (Europe),Women,Bronze
Sydney,Australia,2000,Sailing,Sailing,"ROBERTSON, Shirley",GBR,United Kingdom,Women,single-handed dinghy (Europe),Women,Gold
Sydney,Australia,2000,Sailing,Sailing,"MATTHIJSSE, Margriet",NED,Netherlands,Women,single-handed dinghy (Europe),Women,Silver
Sydney,Australia,2000,Sailing,Sailing,"LOOF, Fredrik",SWE,Sweden,Men,single-handed dinghy (Finn),Men,Bronze
Sydney,Australia,2000,Sailing,Sailing,"PERCY, Iain",GBR,United Kingdom,Men,single-handed dinghy (Finn),Men,Gold
Sydney,Australia,2000,Sailing,Sailing,"DEVOTI, Luca",ITA,Italy,Men,single-handed dinghy (Finn),Men,Silver
Sydney,Australia,2000,Sailing,Sailing,"BLACKBURN, Michael",AUS,Australia,Men,single-handed dinghy open (Laser),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"AINSLIE, Ben",GBR,United Kingdom,Men,single-handed dinghy open (Laser),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"SCHEIDT, Robert",BRA,Brazil,Men,single-handed dinghy open (Laser),Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"GAEBLER, Roland",GER,Germany,Men,Tornado - Multihull,Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"SCHWALL, Rene",GER,Germany,Men,Tornado - Multihull,Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"HAGARA, Roman",AUT,Austria,Men,Tornado - Multihull,Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"STEINACHER, Hans Peter",AUT,Austria,Men,Tornado - Multihull,Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"BUNDOCK, Darren",AUS,Australia,Men,Tornado - Multihull,Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"FORBES, John",AUS,Australia,Men,Tornado - Multihull,Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"FERREIRA, Marcelo",BRA,Brazil,Men,two-person keelboat open (Star),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"GRAEL, Torben",BRA,Brazil,Men,two-person keelboat open (Star),Both,Bronze
Sydney,Australia,2000,Sailing,Sailing,"LILJEDAHL, Magnus",USA,United States,Men,two-person keelboat open (Star),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"REYNOLDS, Mark Jeffrey",USA,United States,Men,two-person keelboat open (Star),Both,Gold
Sydney,Australia,2000,Sailing,Sailing,"COVELL, Mark",GBR,United Kingdom,Men,two-person keelboat open (Star),Both,Silver
Sydney,Australia,2000,Sailing,Sailing,"WALKER, Ian",GBR,United Kingdom,Men,two-person keelboat open (Star),Both,Silver
Sydney,Australia,2000,Shooting,Shooting,"FORDER, Annemarie",AUS,Australia,Women,10m air pistol (40 shots),Women,Bronze
Sydney,Australia,2000,Shooting,Shooting,"TAO, Luna",CHN,China,Women,10m air pistol (40 shots),Women,Gold
Sydney,Australia,2000,Shooting,Shooting,"SEKARIC, Jasna",YUG,#N/D,Women,10m air pistol (40 shots),Women,Silver
Sydney,Australia,2000,Shooting,Shooting,"BASINSKI, Igor",BLR,Belarus,Men,10m air pistol (60 shots),Men,Bronze
Sydney,Australia,2000,Shooting,Shooting,"DUMOULIN, Franck",FRA,France,Men,10m air pistol (60 shots),Men,Gold
Sydney,Australia,2000,Shooting,Shooting,"WANG, Yifu",CHN,China,Men,10m air pistol (60 shots),Men,Silver
Sydney,Australia,2000,Shooting,Shooting,"GAO, Jing",CHN,China,Women,10m air rifle (40 shots),Women,Bronze
Sydney,Australia,2000,Shooting,Shooting,"JOHNSON, Nancy",USA,United States,Women,10m air rifle (40 shots),Women,Gold
Sydney,Australia,2000,Shooting,Shooting,"KANG, Cho-Hyun",KOR,"Korea, South",Women,10m air rifle (40 shots),Women,Silver
Sydney,Australia,2000,Shooting,Shooting,"ALEINIKOV, Evgeni",RUS,Russia,Men,10m air rifle (60 shots),Men,Bronze
Sydney,Australia,2000,Shooting,Shooting,"CAI, Yalin",CHN,China,Men,10m air rifle (60 shots),Men,Gold
Sydney,Australia,2000,Shooting,Shooting,"KHADJIBEKOV, Artem",RUS,Russia,Men,10m air rifle (60 shots),Men,Silver
Sydney,Australia,2000,Shooting,Shooting,"NIU, Zhiyuan",CHN,China,Men,10m running target (30+30 shots),Men,Bronze
Sydney,Australia,2000,Shooting,Shooting,"YANG, Ling",CHN,China,Men,10m running target (30+30 shots),Men,Gold
Sydney,Australia,2000,Shooting,Shooting,"MOLDOVAN, Oleg",MDA,Moldova,Men,10m running target (30+30 shots),Men,Silver
Sydney,Australia,2000,Shooting,Shooting,"EVGLEVSKAYA, Lolita",BLR,Belarus,Women,25m pistol (30+30 shots),Women,Bronze
